affiliation,num_papers,num_authors,is_chinese_affiliation
"Lomonosov Moscow State University, Moscow, Russia; MSU Institute for Artificial Intelligence, Moscow, Russia",1,2,False
"Lomonosov Moscow State University; AXXX, Moscow, Russia",1,4,False
Lomonosov Research Institute,1,5,False
London Institute for Mathematical Sciences,1,1,False
"LongCat Interaction Team, Meituan, Shanghai, China",1,5,True
"LongCat Interaction Team, Meituan, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China",1,1,True
Los Alamos National Laboratory,1,1,False
Lovart AI,1,1,False
"Luddy School of Informatics, Computing, and Engineering, Indiana University, Bloomington, IN 47408 USA",1,3,False
Ludwig-Maximilians-University of Munich,1,4,False
Luleå University of Technology,1,1,False
Lund University,1,1,False
Lund University and DeepTensor AB,1,1,False
"LinkedIn, Mountain View, CA, USA",1,34,False
"LinkedIn Corporation, CA, USA",1,5,False
Letta,1,4,False
LinkedIn Corporation,1,1,False
"Leverhulme Centre for the Future of Intelligence, Uni. of Cambridge",1,1,False
Lexica,1,1,False
Li Auto Inc.; The Chinese University of Hong Kong,1,1,True
LiAuto,1,5,False
Liaoning Technical University,1,1,False
LibAI Lab,1,2,False
"Library Innovation Lab, Harvard Law School Library",1,4,False
Light Illusion,1,1,False
"LightOn, France",1,1,False
"LightOn; LPENS, Ecole normale supérieure",1,1,False
Lighthouz,1,1,False
"Lightricks, Israel",1,5,False
Likelihood Lab,1,1,False
LindenBot,1,1,False
Ling Team,1,27,False
Lingnan University; Hong Kong Centre for Cerebro-Cardiovascular Health Engineering,1,1,False
Lingxin AI,1,1,False
"Lingzhi-zhiguang Co., Ltd",1,1,False
LinkSoul.AI,1,3,False
LinkSoul.AI; Peking University,1,1,True
LinkedIn,1,3,False
Lute,1,2,False
Lute; IDEAS Research Institute; Poznan University of Technology,1,1,False
Lute; University of Warsaw,1,1,False
LuxiTech,1,3,False
"MAIS & CRIPAC, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",1,3,True
"MAIS & CRIPAC, Institute of Automation, Chinese Academy of Sciences, China",1,1,True
"MAIS & NLPR, Institute of Automation, Chinese Academy of Sciences; School of Artificial Intelligence, University of Chinese Academy of Sciences",1,2,True
"MAIS & NLPR, Institute of Automation, Chinese Academy of Sciences; University of Science and Technology of China",1,1,True
"MAIS&NLPR, CASIA; UCAS",1,2,True
"MAIS&NLPR, CASIA; UCAS; WeChat, Tencent",1,1,True
"MAIS, Institute of Automation, Chinese Academy of Sciences, Beijing 100190, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing 100049, China",1,3,True
"MAIS, Institute of Automation, Chinese Academy of Sciences, China",1,1,True
"MAIS, Institute of Automation, Chinese Academy of Sciences, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, China; Alibaba Group",1,1,True
"MAIS, Institute of Automation, Chinese Academy of Sciences; OpenDriveLab at The University of Hong Kong; Xiaomi EV",1,1,True
"MAIS, Institute of Automation, Chinese Academy of Sciences; Xiaomi EV",1,2,True
"MAIS, Institute of Automation; Research Center of Aerospace Information, Institute of Automation",1,2,False
MAP,1,1,False
MATS Program,1,1,False
MATS; Anthropic Fellows Program; University of Oxford,1,1,False
MATS; EPFL,1,1,False
MAUM AI Inc. / Republic of Korea,1,2,False
"MBZUAI, Abu Dhabi, UAE; Neural Networks and Deep Learning Lab, MIPT, Moscow, Russia",1,1,False
"MBZUAI, Ecole Polytechnique",1,1,False
"MBZUAI, UAE",1,1,False
"MBZUAI, United Arab Emirates",1,1,False
"MAIS & CRIPAC, Institute of Automation, Chinese Academy of Sciences, Beijing, China",1,1,True
"MAC Lab, Department of Artificial Intelligence, School of Informatics, Xiamen University",1,2,True
M.R.L. Team,1,3,False
M-A-P; HKUST,1,1,False
LuxiTech Co. Ltd.,1,2,False
"Lyles School of Civil and Construction Engineering, Purdue University, West Lafayette, 47907, USA",1,4,False
"L’Institut Agro, IRISA",1,1,False
"M-A-P, 601.ai",1,6,False
M-A-P; 01.ai,1,4,False
M-A-P; 2077AI,1,1,False
M-A-P; 301.ai,1,1,False
M-A-P; 501.ai,1,2,False
M-A-P; Bytedance.Inc,1,2,True
M-A-P; HKUST; University of Manchester,1,1,False
M-A-P; University of Waterloo; Vector Institue,1,1,False
M-A-P; Hongkong University of Science and Technology,1,1,False
M-A-P; OPPO,1,1,True
M-A-P; OpenO1 Team,1,3,False
M-A-P; QMUL,1,1,False
M-A-P; The University of Manchester,1,1,False
M-A-P; University of Manchester; OpenO1 Team,1,1,False
M-A-P; University of Surrey,1,1,False
M-A-P; University of Waterloo,1,1,False
M-A-P; University of Waterloo; 301.ai,1,2,False
"Letta; University of California, Berkeley",1,2,False
Lesan AI,1,1,False
"LIX, École Polytechnique, IP Paris",1,1,False
LZU,1,4,False
"La Trobe University, Australia",1,1,False
La Trobe; AIML,1,1,False
La Trobe; ANU,1,1,False
"Lab. de Genie Electrique (LAGE), University of Ouargla, Ouargla, Algeria",1,1,False
"Labbafinejad Hospital, Shahid Beheshti University of Medical Science, Tehran, Iran",1,1,False
Lablup Inc.,1,1,False
"Laboratoire Hubert Curien, UMR CNRS 5516, Saint-Etienne, France",1,3,False
"Laboratoire de Mécanique des Structures et des Systèmes Couplés, Conservatoire national des arts et métiers, HESAM Université, 75003 Paris, France",1,5,False
"Laboratory for Atomistic and Molecular Mechanics (LAMM), MIT, Cambridge, MA 02139, USA",1,1,False
"Laboratory for Atomistic and Molecular Mechanics (LAMM), Massachusetts Institute of Technology, 77 Massachusetts Ave., Cambridge, MA 02139, USA; Center for Computational Science and Engineering, Schwarzman College of Computing, Massachusetts Institute of Technology, 77 Massachusetts Ave., Cambridge, MA 02139, USA; Lead contact",1,1,False
"Laboratory for Atomistic and Molecular Mechanics (LAMM), Massachusetts Institute of Technology, 77 Massachusetts Ave., Cambridge, MA 02139, USA; Department of Materials Science and Engineering, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213, USA",1,1,False
"Laboratory for Atomistic and Molecular Mechanics, Center for Computational Science and Engineering, Schwarzman College of Computing, Massachusetts Institute of Technology, Cambridge, MA 02139, USA",1,1,False
"Laboratory for Atomistic and Molecular Mechanics, MIT, Cambridge, MA 02139, USA",1,1,False
"Laboratory of Applied Artificial Intelligence, Institute of Computer Sciences, CONICET - Universidad de Buenos Aires, Argentina",1,1,False
"Laboratory of Applied Artificial Intelligence, Institute of Computer Sciences, CONICET - Universidad de Buenos Aires, Argentina; APOLO Biotech, Buenos Aires, Argentina",1,1,False
"Laboratory of Applied Artificial Intelligence, Institute of Computer Sciences, CONICET - Universidad de Buenos Aires, Argentina; Weizmann Institute of Science, Rehovot, Israel",1,1,False
"Laboratory of Artificial Chemical Intelligence (LIAC), Institut des Sciences et Ingenierie Chimiques, Ecole Polytechnique Federale de Lausanne (EPFL), Lausanne, Switzerland; National Centre of Competence in Research (NCCR) Catalysis, Ecole Polytechnique Federale de Lausanne (EPFL), Lausanne, Switzerland",1,2,False
"Laboratory of Molecular Simulation (LSMO), Institut des Sciences et Ingenierie Chimiques, Ecole Polytechnique Federale de Lausanne (EPFL), Sion, Switzerland",1,1,False
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany",1,10,False
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany; Helmholtz Institute for Polymers in Energy Applications Jena (HIPOLE Jena), Lessingstrasse 12-14, 07743 Jena, Germany",1,1,False
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany; Helmholtz Institute for Polymers in Energy Applications Jena (HIPOLE Jena), Lessingstrasse 12-14, 07743 Jena, Germany; Center for Energy and Environmental Chemistry Jena (CEEC Jena), Friedrich Schiller University Jena, Philosophenweg 7a, 07743 Jena, Germany; Jena Center for Soft Matter (JCSM), Friedrich Schiller University Jena, Philosophenweg 7, 07743 Jena, Germany",1,1,False
La Sapienza University,1,1,False
LY Corporation,1,2,False
Lepton AI,1,3,False
"LUMIA Lab, Shanghai Jiao Tong University; State Key Laboratory of General Artificial Intelligence, BIGAI",1,1,True
"LLM Department, Tencent; Peking University",1,1,True
"LLM Department, Tencent; The Hong Kong University of Science and Technology",1,1,True
"LLM Department, Tencent; Tsinghua University",1,1,True
"LLM Team, Shopee Pte. Ltd.",1,9,False
LLM-Core Xiaomi; Renmin University of China,1,1,True
LLM-Core Xiaomi; The University of Hong Kong,1,1,True
"LLMSE Lab, Shanghai Jiao Tong University",1,6,True
LLNL,1,2,False
LMArena,1,2,False
LMMs-Lab,1,1,False
LMMs-Lab Team; Microsoft Research Asia,1,1,False
LMSYS Org,1,1,False
LMU,1,1,False
"LMU Munich, Munich, Germany",1,2,False
LMU Munich; Siemens AG,1,2,False
LMU Munich; Siemens AG; Munich Center for Machine Learning (MCML); Konrad Zuse School of Excellence in Reliable AI (relAI),1,1,False
LMU Munich; Siemens Technology,1,1,False
"LMU, Munich, Germany; MIPT, Dolgoprudny, Russia",1,1,False
"LTCI, Télécom Paris, IP Paris",1,1,False
"LTI, CMU",1,2,False
"LUMIA Lab, Shanghai Jiao Tong University; Shanghai Artificial Intelligence Laboratory",1,1,True
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany; Helmholtz Institute for Polymers in Energy Applications Jena (HIPOLE Jena), Lessingstrasse 12-14, 07743 Jena, Germany; Institute for Inorganic and Analytical Chemistry (IAAC), Friedrich Schiller University Jena, Humboldtstrasse 8, 07743 Jena, Germany; Jena Center for Soft Matter (JCSM), Friedrich Schiller University Jena, Philosophenweg 7, 07743 Jena, Germany",1,1,False
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany; Institute of Carbon Science and Technology (INCAR), CSIC, Francisco Pintado Fe 26, 33011 Oviedo, Spain",1,1,False
"Laboratory of Organic and Macromolecular Chemistry (IOMC), Friedrich Schiller University Jena, Humboldtstrasse 10, 07743 Jena, Germany; Jena Center for Soft Matter (JCSM), Friedrich Schiller University Jena, Philosophenweg 7, 07743 Jena, Germany",1,7,False
"Laboratory of Speech and Intelligent Information Processing, Institute of Acoustics, CAS, Beijing, China",1,1,True
Leap Laboratories,1,1,False
"Learning Machines, Australia",1,1,False
Leeroo Team,1,3,False
Legal Priorities Project,1,1,False
"Lehigh University, Bethlehem, PA",1,1,False
Lehigh University; University of Notre Dame,1,1,False
"Leia Inc., Mountain View, CA, USA",1,1,False
"Leibniz Supercomputing Centre (LRZ), Garching, Germany",1,4,False
"Leiden University, Leiden, The Netherlands",1,1,False
Leidos,1,2,False
"Leipzig University and ScaDS.AI, Leipzig, Germany",1,1,False
Leipzig University; ScaDS.AI,1,1,False
Lelapa AI; DSFSI - University of Pretoria,1,1,False
Lelapa AI; MBZUAI,1,1,False
Lelapa AI; McGill University & Mila Quebec AI Institute,1,2,False
Lelapa AI; RAIL Lab - University of the Witwatersrand,1,2,False
"Lenovo Research Group, Shenzhen, P.R. China, 518038",1,3,True
"Lenovo Research, AI Lab",1,2,False
"Lenovo Research, Beijing, China",1,3,True
"Leonardo AI Research Lab, North Sydney, NSW, Australia",1,3,False
Leonardo Labs,1,1,False
"Layer 6 AI, Toronto, Canada",1,2,False
Layer 6 AI,1,7,False
"Lawrence Berkeley National Laboratory, Berkeley 94720, California, USA",1,2,False
"Language Foundation Model & Software Team, BAAI",1,9,False
"Laboratory of Speech and Intelligent Information Processing, Institute of Acoustics, CAS, Beijing, China; University of Chinese Academy of Sciences, Beijing, China",1,5,True
"Laboratory of Systems Pharmacology, Harvard Medical School",1,1,False
"Laboratório de Inteligência Artificial e Ciência de Computadores (LIACC / LASI); Faculdade de Engenharia da Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal",1,1,False
"Laboratório de Inteligência Artificial e Ciência de Computadores (LIACC / LASI); Faculdade de Engenharia da Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal; Centro de Linguística da Universidade do Porto (CLUP); Faculdade de Engenharia da Universidade Lúrio, Pemba 3203, Mozambique",1,1,False
Lamarr Institute,1,4,False
Lamarr Institute; Fraunhofer IAIS,1,7,False
Lambda AI,1,2,False
"Lambda, Inc.",1,2,False
LangChain,1,2,False
"Language Science and Technology, Saarland University",1,1,False
Lawrence Berkeley National Laboratory,1,1,False
"Language Technologies Institute & Machine Learning Department, Carnegie Mellon University, Pittsburgh, PA 15213",1,1,False
"Language Technologies Institute, School of Computer Science, Carnegie Mellon University",1,7,False
"Language Technology Group, Department of Informatics, University of Oslo",1,7,False
"Language Technology Group, University of Hamburg, Germany",1,2,False
"Large Language Model Center, Institute for Advanced Algorithms Research, Shanghai, China",1,4,True
Laude Institute,1,3,False
Laval University; Mila-Quebec AI Institute; Concordia University,1,1,False
"Law & Tech Lab, Maastricht University",1,3,False
"Law School, University of Minnesota",1,6,False
Meta GenAI; University of Amsterdam,1,1,False
Meta Inc. US,1,1,False
"Fondazione Bruno Kessler (FBK), Italy",1,9,False
NEC laboratories America,1,1,False
"NExT++ Research Center, National University of Singapore, Singapore",1,5,False
NICT,1,1,False
NII,1,1,False
NII LLMC,1,1,False
NINJAL; Tohoku University; RIKEN,1,1,False
NIO,1,1,False
NIST; UMD College Park,1,1,False
"NIT Silchar, India",1,3,False
NJIT,1,2,False
"NJU, PKU, CASIA, Alibaba, ByteDance, Tencent, Kuaishou, M-A-P",1,37,True
NJU; Ant Group,1,1,False
NJU; M-A-P,1,1,False
NJU; M-M-E,1,1,False
NJUPT,1,1,False
NJUST IMAG,1,2,False
NJUST; Baidu VIS; SUTD,1,1,True
"NKIARI, Shenzhen Futian; VCIP, CS, Nankai University",1,4,True
NKU; SII; Shanda AI Research Tokyo,1,3,False
NKU; Shanghai Innovation Institude,1,3,True
"NKUA, Greece; Meta AI",1,1,False
"NLCo Lab, BIGAI",1,4,False
NEU; D-Robotics,1,1,False
NEC Labs America; UC San Diego,1,1,False
"NLCo Lab, Beijing Institute for General Artificial Intelligence",1,4,True
NEC Laboratories Europe; Ss. Cyril and Methodius University of Skopje,1,1,False
"NASK - National Research Institute, Warsaw, Poland",1,3,False
"NASK - PIB, National Research Institute, Warsaw, Poland; Gdansk University of Technology, Poland",1,1,False
"NASK National Research Institute, Warsaw, Poland; Warsaw University of Technology, Warsaw, Poland",1,2,False
NAVER,1,1,False
NAVER AI Lab; KAIST AI,1,1,False
NAVER AI Lab; NAVER Cloud,1,3,False
NAVER AI Lab; SNU AIIS,1,1,False
NAVER Cloud Multimodal AI,1,1,False
NAVER Cloud; NAVER AI Lab,1,1,False
NAVER Cloud; NAVER AI Lab; KAIST AI,1,1,False
NAVER Cloud; NAVER AI Lab; SNU AI Center,1,1,False
NAVER LABS,1,2,False
"NAVER LABS Europe, France",1,2,False
NAVER Search US; Cornell University,1,1,False
NAVER WEBTOON AI; Harvard University,1,1,False
"NC AI, Seongnam, Republic of Korea",1,5,False
